stop_id,stop_code,stop_name,tts_stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code
ES:Euskotren:Place:2576_Vestibulo_H1:,,Atondoa,,San Jose de Lutxana Auzoa / Erandio,43.29135,-2.969773,ES:Euskotren:Zone:2:,,3,ES:Euskotren:StopPlace:2576:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2577_Vestibulo_D1:,,Atondoa,,Plazuela de San Nicolás / Bilbao,43.260025,-2.922042,ES:Euskotren:Zone:3:,,3,ES:Euskotren:StopPlace:2577:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2577_Vestibulo_D2:,,Atondoa,,Plazuela de San Nicolás / Bilbao,43.260025,-2.922042,ES:Euskotren:Zone:3:,,3,ES:Euskotren:StopPlace:2577:,,2,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2577_Vestibulo_H1:,,Atondoa,,Plazuela de San Nicolás / Bilbao,43.26,-2.922112,ES:Euskotren:Zone:3:,,3,ES:Euskotren:StopPlace:2577:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2579_Vestibulo_D1:,,Atondoa,,"Santamañe Kalea, s/n bajo / Bermeo",43.417771,-2.723233,ES:Euskotren:Zone:8:,,3,ES:Euskotren:StopPlace:2579:,,1,ES:Euskotren:Level:Level:Minus1:,
ES:Euskotren:Place:2579_Vestibulo_H1:,,Atondoa,,"Santamañe Kalea, s/n bajo / Bermeo",43.417771,-2.723233,ES:Euskotren:Zone:8:,,3,ES:Euskotren:StopPlace:2579:,,1,ES:Euskotren:Level:Level:Minus1:,
ES:Euskotren:Place:2580_Vestibulo_D1:,,Atondoa,,"Avd. Donostia, 1 bajo / Lasarte-Oria",43.270648,-2.020128,ES:Euskotren:Zone:42:,,3,ES:Euskotren:StopPlace:2580:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2580_Vestibulo_H1:,,Atondoa,,"Avd. Donostia, 1 bajo / Lasarte-Oria",43.270648,-2.020128,ES:Euskotren:Zone:42:,,3,ES:Euskotren:StopPlace:2580:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2581_Area_A1:,,Kanpoaldeko atondoa,,"Plaza Easo, 9 / Donostia-San Sebastián",43.312861,-1.981479,ES:Euskotren:Zone:42:,,3,ES:Euskotren:StopPlace:2581:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2581_Area_A2:,,Komisaldegi ondoko atondoa,,"Plaza Easo, 9 / Donostia-San Sebastián",43.312861,-1.981479,ES:Euskotren:Zone:42:,,3,ES:Euskotren:StopPlace:2581:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2581_Area_A3:,,Kantzelagailuen osteko atondoa,,"Plaza Easo, 9 / Donostia-San Sebastián",43.312861,-1.981479,ES:Euskotren:Zone:42:,,3,ES:Euskotren:StopPlace:2581:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2581_Vestibulo_H1:,,Atondoa,,"Plaza Easo, 9 / Donostia-San Sebastián",43.312861,-1.981479,ES:Euskotren:Zone:42:,,3,ES:Euskotren:StopPlace:2581:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2582_Vestibulo_D1:,,Atondoa,,"Boulevard de Gaulle, s/n / Hendaia",43.352453,-1.782226,ES:Euskotren:Zone:43:,,3,ES:Euskotren:StopPlace:2582:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2582_Vestibulo_H1:,,Atondoa,,"Boulevard de Gaulle, s/n / Hendaia",43.352453,-1.782226,ES:Euskotren:Zone:43:,,3,ES:Euskotren:StopPlace:2582:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2584_Vestibulo_D1:,,Atondoa,,"Calle de María Etxetxiki, 89-91 / Zarautz",43.28367,-2.160177,ES:Euskotren:Zone:41:,,3,ES:Euskotren:StopPlace:2584:,,1,ES:Euskotren:Level:Level:Minus1:,
ES:Euskotren:Place:2584_Vestibulo_H1:,,Atondoa,,"Calle de María Etxetxiki, 89-91 / Zarautz",43.28367,-2.160177,ES:Euskotren:Zone:41:,,3,ES:Euskotren:StopPlace:2584:,,1,ES:Euskotren:Level:Level:Minus1:,
ES:Euskotren:Place:2585_Vestibulo_D1:,,Atondoa,,"San Martin Bidea, 1 / Sondika",43.291855,-2.925258,ES:Euskotren:Zone:2:,,3,ES:Euskotren:StopPlace:2585:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2585_Vestibulo_H1:,,Atondoa,,"San Martin Bidea, 1 / Sondika",43.291828,-2.925175,ES:Euskotren:Zone:2:,,3,ES:Euskotren:StopPlace:2585:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2586_Vestibulo_D1:,,Atondoa,,"Calle Txiki Otaegi, 5 / Amorebieta-Etxano",43.221786,-2.734986,ES:Euskotren:Zone:6:,,3,ES:Euskotren:StopPlace:2586:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2586_Vestibulo_H1:,,Atondoa,,"Calle Txiki Otaegi, 5 / Amorebieta-Etxano",43.221786,-2.734986,ES:Euskotren:Zone:6:,,3,ES:Euskotren:StopPlace:2586:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2587_Area_A1:,,Area 1,,"Calle de la Estación, 10 / Lemoa",43.207092,-2.775247,ES:Euskotren:Zone:6:,,3,ES:Euskotren:StopPlace:2587:,,1,ES:Euskotren:Level:Level:1:,
ES:Euskotren:Place:2587_Area_A2:,,Area 2,,"Calle de la Estación, 10 / Lemoa",43.207092,-2.775247,ES:Euskotren:Zone:6:,,3,ES:Euskotren:StopPlace:2587:,,1,ES:Euskotren:Level:Level:1:,
ES:Euskotren:Place:2587_Vestibulo_D1:,,Atondoa,,"Calle de la Estación, 10 / Lemoa",43.207165,-2.775422,ES:Euskotren:Zone:6:,,3,ES:Euskotren:StopPlace:2587:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2587_Vestibulo_H1:,,Atondoa,,"Calle de la Estación, 10 / Lemoa",43.207165,-2.775422,ES:Euskotren:Zone:6:,,3,ES:Euskotren:StopPlace:2587:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2589_Area_A1:,,Area 1,,"Paseo de Colón, 25 / Irun",43.341206,-1.796039,ES:Euskotren:Zone:43:,,3,ES:Euskotren:StopPlace:2589:,,2,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2589_Area_A2:,,Area 2,,"Paseo de Colón, 25 / Irun",43.341206,-1.796039,ES:Euskotren:Zone:43:,,3,ES:Euskotren:StopPlace:2589:,,1,ES:Euskotren:Level:Level:Minus1:,
ES:Euskotren:Place:2589_Area_A3:,,Area 3,,"Paseo de Colón, 25 / Irun",43.341206,-1.796039,ES:Euskotren:Zone:43:,,3,ES:Euskotren:StopPlace:2589:,,1,ES:Euskotren:Level:Level:Minus1:,
ES:Euskotren:Place:2589_Vestibulo_D1:,,Atondo Nagusia,,"Paseo de Colón, 25 / Irun",43.341206,-1.796039,ES:Euskotren:Zone:43:,,3,ES:Euskotren:StopPlace:2589:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2589_Vestibulo_D2:,,Atondo Nagusia,,"Paseo de Colón, 25 / Irun",43.341206,-1.796039,ES:Euskotren:Zone:43:,,3,ES:Euskotren:StopPlace:2589:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2589_Vestibulo_D3:,,Atondoa,,"Paseo de Colón, 25 / Irun",43.341206,-1.796039,ES:Euskotren:Zone:43:,,3,ES:Euskotren:StopPlace:2589:,,1,ES:Euskotren:Level:Level:Minus1:,
ES:Euskotren:Place:2589_Vestibulo_H1:,,Atondo Nagusia,,"Paseo de Colón, 25 / Irun",43.341206,-1.796039,ES:Euskotren:Zone:43:,,3,ES:Euskotren:StopPlace:2589:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2589_Vestibulo_H2:,,Atondoa,,"Paseo de Colón, 25 / Irun",43.341206,-1.796039,ES:Euskotren:Zone:43:,,3,ES:Euskotren:StopPlace:2589:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2589_Vestibulo_H3:,,Atondoa,,"Paseo de Colón, 25 / Irun",43.341206,-1.796039,ES:Euskotren:Zone:43:,,3,ES:Euskotren:StopPlace:2589:,,1,ES:Euskotren:Level:Level:Minus1:,
ES:Euskotren:Place:2590_Vestibulo_D1:,,Atondoa,,"Paseo de Anoeta, 32 / Donostia-San Sebastián",43.302049,-1.975286,ES:Euskotren:Zone:42:,,3,ES:Euskotren:StopPlace:2590:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2590_Vestibulo_H1:,,Atondoa,,"Paseo de Anoeta, 32 / Donostia-San Sebastián",43.302049,-1.975286,ES:Euskotren:Zone:42:,,3,ES:Euskotren:StopPlace:2590:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2591_Vestibulo_D1:,,Atondoa,,"Calle de Santa Ana, 10 / Etxebarri",43.245559,-2.89103,ES:Euskotren:Zone:4:,,3,ES:Euskotren:StopPlace:2591:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2591_Vestibulo_H1:,,Atondoa,,"Calle de Santa Ana, 10 / Etxebarri",43.245559,-2.89103,ES:Euskotren:Zone:4:,,3,ES:Euskotren:StopPlace:2591:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2592_Area_A1:,,Area 1,,"Olazkoegia auzoa, 64, bajo / Aia",43.274229,-2.125837,ES:Euskotren:Zone:41:,,3,ES:Euskotren:StopPlace:2592:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2592_Area_A2:,,Area 2,,"Olazkoegia auzoa, 64, bajo / Aia",43.274229,-2.125837,ES:Euskotren:Zone:41:,,3,ES:Euskotren:StopPlace:2592:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2592_Vestibulo_D2:,,Atondoa,,"Olazkoegia auzoa, 64, bajo / Aia",43.274229,-2.125837,ES:Euskotren:Zone:41:,,3,ES:Euskotren:StopPlace:2592:,,1,ES:Euskotren:Level:Level:1:,
ES:Euskotren:Place:2592_Vestibulo_H1:,,Atondoa,,"Olazkoegia auzoa, 64, bajo / Aia",43.274229,-2.125837,ES:Euskotren:Zone:41:,,3,ES:Euskotren:StopPlace:2592:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2592_Vestibulo_H2:,,Atondoa,,"Olazkoegia auzoa, 64, bajo / Aia",43.274229,-2.125837,ES:Euskotren:Zone:41:,,3,ES:Euskotren:StopPlace:2592:,,1,ES:Euskotren:Level:Level:1:,
ES:Euskotren:Place:2594_Area_A1:,,Area 1,,"Av de Otaola, 24B / Eibar",43.180662,-2.487442,ES:Euskotren:Zone:40:,,3,ES:Euskotren:StopPlace:2594:,,2,ES:Euskotren:Level:Level:1:,
ES:Euskotren:Place:2595_Vestibulo_D1:,,Atondoa,,"Mintxine bidea, 4 / Sondika",43.298294,-2.927772,ES:Euskotren:Zone:2:,,3,ES:Euskotren:StopPlace:2595:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2595_Vestibulo_H1:,,Atondoa,,"Mintxine bidea, 4 / Sondika",43.298311,-2.927681,ES:Euskotren:Zone:2:,,3,ES:Euskotren:StopPlace:2595:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2596_Area_A1:,,Area 1,,"Barrio de la Astelarre, 93 / Muxika",43.287221,-2.689348,ES:Euskotren:Zone:8:,,3,ES:Euskotren:StopPlace:2596:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2596_Area_A2:,,Area 2,,"Barrio de la Astelarre, 93 / Muxika",43.287221,-2.689348,ES:Euskotren:Zone:8:,,3,ES:Euskotren:StopPlace:2596:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2597_Vestibulo_D1:,,Atondoa,,Calle Tiboli / Bilbao,43.269,-2.925285,ES:Euskotren:Zone:3:,,3,ES:Euskotren:StopPlace:2597:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2597_Vestibulo_H1:,,Atondoa,,Calle Tiboli / Bilbao,43.268968,-2.925113,ES:Euskotren:Zone:3:,,3,ES:Euskotren:StopPlace:2597:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2598_Vestibulo_H1:,,Atondoa,,"Calle Txomin Egileor, 48 / Galdakao",43.228887,-2.853507,ES:Euskotren:Zone:4:,,3,ES:Euskotren:StopPlace:2598:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2599_Area_A1:,,Area 1,,"Barrio de Axpe, 138-141 / Busturia",43.39117,-2.693755,ES:Euskotren:Zone:8:,,3,ES:Euskotren:StopPlace:2599:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2599_Area_A2:,,Area 2,,"Barrio de Axpe, 138-141 / Busturia",43.39117,-2.693755,ES:Euskotren:Zone:8:,,3,ES:Euskotren:StopPlace:2599:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2599_Area_A3:,,Area 3,,"Barrio de Axpe, 138-141 / Busturia",43.39117,-2.693755,ES:Euskotren:Zone:8:,,3,ES:Euskotren:StopPlace:2599:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2600_Area_A1:,,Area 1,,"Geltoki kalea, 2, bajo / Berriz",43.168777,-2.574351,ES:Euskotren:Zone:7:,,3,ES:Euskotren:StopPlace:2600:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2600_Area_A2:,,Area 2,,"Geltoki kalea, 2, bajo / Berriz",43.168757,-2.574263,ES:Euskotren:Zone:7:,,3,ES:Euskotren:StopPlace:2600:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2601_Area_A1:,,Area 1,,"Calle Elotxelerri, s/n / Loiu",43.294124,-2.91501,ES:Euskotren:Zone:2:,,3,ES:Euskotren:StopPlace:2601:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2601_Area_A2:,,Area 2,,"Calle Elotxelerri, s/n / Loiu",43.294161,-2.915206,ES:Euskotren:Zone:2:,,3,ES:Euskotren:StopPlace:2601:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2601_Vestibulo_D1:,,Atondoa,,"Calle Elotxelerri, s/n / Loiu",43.294239,-2.915352,ES:Euskotren:Zone:2:,,3,ES:Euskotren:StopPlace:2601:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2601_Vestibulo_D2:,,Atondoa,,"Calle Elotxelerri, s/n / Loiu",43.294149,-2.915437,ES:Euskotren:Zone:2:,,3,ES:Euskotren:StopPlace:2601:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2601_Vestibulo_H1:,,Atondoa,,"Calle Elotxelerri, s/n / Loiu",43.29421,-2.915275,ES:Euskotren:Zone:2:,,3,ES:Euskotren:StopPlace:2601:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2601_Vestibulo_H2:,,Atondoa,,"Calle Elotxelerri, s/n / Loiu",43.294117,-2.915356,ES:Euskotren:Zone:2:,,3,ES:Euskotren:StopPlace:2601:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2602_Area_A1:,,Area 1,,"Av de Guipuzkoa, 11-25 / Ermua",43.182796,-2.498825,ES:Euskotren:Zone:40:,,3,ES:Euskotren:StopPlace:2602:,,2,ES:Euskotren:Level:Level:1:,
ES:Euskotren:Place:2602_Area_A2:,,Area 2,,"Av de Guipuzkoa, 11-25 / Ermua",43.182796,-2.498825,ES:Euskotren:Zone:40:,,3,ES:Euskotren:StopPlace:2602:,,2,ES:Euskotren:Level:Level:1:,
ES:Euskotren:Place:2603_Vestibulo_D1:,,Atondoa,,Calle de Trañaetxoste / Abadiño,43.16663,-2.61575,ES:Euskotren:Zone:7:,,3,ES:Euskotren:StopPlace:2603:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2603_Vestibulo_H1:,,Atondoa,,Calle de Trañaetxoste / Abadiño,43.16663,-2.61575,ES:Euskotren:Zone:7:,,3,ES:Euskotren:StopPlace:2603:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2604_Area_A1:,,Area 1,,"Calle de Estazioko, 1, bajo / Zumaia",43.291687,-2.25113,ES:Euskotren:Zone:41:,,3,ES:Euskotren:StopPlace:2604:,,1,ES:Euskotren:Level:Level:Minus1:,
ES:Euskotren:Place:2604_Area_A2:,,Area 2,,"Calle de Estazioko, 1, bajo / Zumaia",43.291687,-2.25113,ES:Euskotren:Zone:41:,,3,ES:Euskotren:StopPlace:2604:,,1,ES:Euskotren:Level:Level:Minus1:,
ES:Euskotren:Place:2604_Vestibulo_D1:,,Atondoa,,"Calle de Estazioko, 1, bajo / Zumaia",43.291687,-2.25113,ES:Euskotren:Zone:41:,,3,ES:Euskotren:StopPlace:2604:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2604_Vestibulo_H1:,,Atondoa,,"Calle de Estazioko, 1, bajo / Zumaia",43.291687,-2.25113,ES:Euskotren:Zone:41:,,3,ES:Euskotren:StopPlace:2604:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2606_Area_A1:,,Area 1,,"Barrio de Euba, 20 / Amorebieta-Etxano",43.196437,-2.698512,ES:Euskotren:Zone:6:,,3,ES:Euskotren:StopPlace:2606:,,1,ES:Euskotren:Level:Level:1:,
ES:Euskotren:Place:2606_Area_A2:,,Area 2,,"Barrio de Euba, 20 / Amorebieta-Etxano",43.196437,-2.698512,ES:Euskotren:Zone:6:,,3,ES:Euskotren:StopPlace:2606:,,1,ES:Euskotren:Level:Level:1:,
ES:Euskotren:Place:2606_Area_A3:,,Area 2,,"Barrio de Euba, 20 / Amorebieta-Etxano",43.196437,-2.698512,ES:Euskotren:Zone:6:,,3,ES:Euskotren:StopPlace:2606:,,2,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2606_Vestibulo_D1:,,Atondoa,,"Barrio de Euba, 20 / Amorebieta-Etxano",43.196437,-2.698512,ES:Euskotren:Zone:6:,,3,ES:Euskotren:StopPlace:2606:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2606_Vestibulo_H1:,,Atondoa,,"Barrio de Euba, 20 / Amorebieta-Etxano",43.196437,-2.698512,ES:Euskotren:Zone:6:,,3,ES:Euskotren:StopPlace:2606:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2607_Vestibulo_D1:,,Atondoa,,"Barrio de Aretxalde, 78-84 / Lezama",43.273333,-2.835749,ES:Euskotren:Zone:2:,,3,ES:Euskotren:StopPlace:2607:,,1,ES:Euskotren:Level:Level:Minus1:,
ES:Euskotren:Place:2607_Vestibulo_H1:,,Atondoa,,"Barrio de Aretxalde, 78-84 / Lezama",43.273148,-2.835545,ES:Euskotren:Zone:2:,,3,ES:Euskotren:StopPlace:2607:,,1,ES:Euskotren:Level:Level:Minus1:,
ES:Euskotren:Place:2608_Area_A1:,,Area A1,,"Calle Zeharbidea, 6 / Donostia-San Sebastián",43.310179,-1.968383,ES:Euskotren:Zone:42:,,3,ES:Euskotren:StopPlace:2608:,,0,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2608_Vestibulo_D1:,,Atondoa,,"Calle Zeharbidea, 6 / Donostia-San Sebastián",43.310179,-1.968383,ES:Euskotren:Zone:42:,,3,ES:Euskotren:StopPlace:2608:,,0,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2608_Vestibulo_H1:,,Atondoa,,"Calle Zeharbidea, 6 / Donostia-San Sebastián",43.310179,-1.968383,ES:Euskotren:Zone:42:,,3,ES:Euskotren:StopPlace:2608:,,0,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2608_Vestibulo_H2:,,Atondoa,,"Calle Zeharbidea, 6 / Donostia-San Sebastián",43.310179,-1.968383,ES:Euskotren:Zone:42:,,3,ES:Euskotren:StopPlace:2608:,,0,ES:Euskotren:Level:Level:1:,
ES:Euskotren:Place:2608_Vestibulo_H3:,,Atondoa,,"Calle Zeharbidea, 6 / Donostia-San Sebastián",43.310179,-1.968383,ES:Euskotren:Zone:42:,,3,ES:Euskotren:StopPlace:2608:,,0,ES:Euskotren:Level:Level:1:,
ES:Euskotren:Place:2609_Area_A1:,,Area A1,,Avda. Gabriel Aresti / Bilbao,43.258296,-2.905596,ES:Euskotren:Zone:3:,,3,ES:Euskotren:StopPlace:2609:,,0,ES:Euskotren:Level:Level:Minus1:,
ES:Euskotren:Place:2609_Area_A2:,,Area A2,,Avda. Gabriel Aresti / Bilbao,43.258296,-2.905596,ES:Euskotren:Zone:3:,,3,ES:Euskotren:StopPlace:2609:,,0,ES:Euskotren:Level:Level:Minus1:,
ES:Euskotren:Place:2609_Area_A3:,,Area A3,,Avda. Gabriel Aresti / Bilbao,43.258296,-2.905596,ES:Euskotren:Zone:3:,,3,ES:Euskotren:StopPlace:2609:,,0,ES:Euskotren:Level:Level:Minus1:,
ES:Euskotren:Place:2609_Area_A4:,,Area A4,,Avda. Gabriel Aresti / Bilbao,43.258296,-2.905596,ES:Euskotren:Zone:3:,,3,ES:Euskotren:StopPlace:2609:,,0,ES:Euskotren:Level:Level:Minus1:,
ES:Euskotren:Place:2609_Area_A5:,,Area A5,,Avda. Gabriel Aresti / Bilbao,43.258296,-2.905596,ES:Euskotren:Zone:3:,,3,ES:Euskotren:StopPlace:2609:,,0,ES:Euskotren:Level:Level:Minus1:,
ES:Euskotren:Place:2609_Vestibulo_D1:,,Vestibulo D1,,Avda. Gabriel Aresti / Bilbao,43.258296,-2.905596,ES:Euskotren:Zone:3:,,3,ES:Euskotren:StopPlace:2609:,,0,ES:Euskotren:Level:Level:Minus1:,
ES:Euskotren:Place:2609_Vestibulo_D2:,,Vestibulo D2,,Avda. Gabriel Aresti / Bilbao,43.258296,-2.905596,ES:Euskotren:Zone:3:,,3,ES:Euskotren:StopPlace:2609:,,0,ES:Euskotren:Level:Level:Minus1:,
ES:Euskotren:Place:2609_Vestibulo_H2:,,Vestibulo H2,,Avda. Gabriel Aresti / Bilbao,43.258296,-2.905596,ES:Euskotren:Zone:3:,,3,ES:Euskotren:StopPlace:2609:,,0,ES:Euskotren:Level:Level:Minus1:,
ES:Euskotren:Place:2609_Vestibulo_H3:,,Vestibulo H3,,Avda. Gabriel Aresti / Bilbao,43.258296,-2.905596,ES:Euskotren:Zone:3:,,3,ES:Euskotren:StopPlace:2609:,,0,ES:Euskotren:Level:Level:Minus2:,
ES:Euskotren:Place:2609_Vestibulo_H4:,,Vestibulo H4,,Avda. Gabriel Aresti / Bilbao,43.258296,-2.905596,ES:Euskotren:Zone:3:,,3,ES:Euskotren:StopPlace:2609:,,0,ES:Euskotren:Level:Level:Minus2:,
ES:Euskotren:Place:2609_vestibulo_H1:,,Vestibulo H1,,Avda. Gabriel Aresti / Bilbao,43.258296,-2.905596,ES:Euskotren:Zone:3:,,3,ES:Euskotren:StopPlace:2609:,,0,ES:Euskotren:Level:Level:Minus1:,
ES:Euskotren:Place:2610_Vestibulo_D1:,,Vestibulo D1,,"Avda. Galtzaraborda, s/n / Errenteria",43.312434,-1.906913,ES:Euskotren:Zone:42:,,3,ES:Euskotren:StopPlace:2610:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2610_Vestibulo_H1:,,Vestibulo H1,,"Avda. Galtzaraborda, s/n / Errenteria",43.312434,-1.906913,ES:Euskotren:Zone:42:,,3,ES:Euskotren:StopPlace:2610:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2612_Vestibulo_D1:,,Atondoa,,"Barrio Arragua, s/n / Oiartzun",43.30853,-1.879715,ES:Euskotren:Zone:42:,,3,ES:Euskotren:StopPlace:2612:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2612_Vestibulo_D2:,,Atondoa,,"Barrio Arragua, s/n / Oiartzun",43.30853,-1.879715,ES:Euskotren:Zone:42:,,3,ES:Euskotren:StopPlace:2612:,,1,ES:Euskotren:Level:Level:1:,
ES:Euskotren:Place:2612_Vestibulo_H1:,,Atondoa,,"Barrio Arragua, s/n / Oiartzun",43.30853,-1.879715,ES:Euskotren:Zone:42:,,3,ES:Euskotren:StopPlace:2612:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2613_Area_A1:,,Area 1,,"Barrio de San Isidro, 3 / Zestoa",43.278379,-2.270709,ES:Euskotren:Zone:41:,,3,ES:Euskotren:StopPlace:2613:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2614_Area_A1:,,Area 1,,"Barrio de Arteaga, 14 / Derio",43.290911,-2.886706,ES:Euskotren:Zone:2:,,3,ES:Euskotren:StopPlace:2614:,,1,ES:Euskotren:Level:Level:Minus1:,
ES:Euskotren:Place:2614_Area_A2:,,Area 2,,"Barrio de Arteaga, 14 / Derio",43.2907,-2.886874,ES:Euskotren:Zone:2:,,3,ES:Euskotren:StopPlace:2614:,,1,ES:Euskotren:Level:Level:Minus1:,
ES:Euskotren:Place:2614_Area_A3:,,Area 3,,"Barrio de Arteaga, 14 / Derio",43.290757,-2.886862,ES:Euskotren:Zone:2:,,3,ES:Euskotren:StopPlace:2614:,,1,ES:Euskotren:Level:Level:Minus1:,
ES:Euskotren:Place:2614_Area_A4:,,Area 4,,"Barrio de Arteaga, 14 / Derio",43.290786,-2.886925,ES:Euskotren:Zone:2:,,3,ES:Euskotren:StopPlace:2614:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2614_Vestibulo_D1:,,Atondoa,,"Barrio de Arteaga, 14 / Derio",43.290784,-2.886958,ES:Euskotren:Zone:2:,,3,ES:Euskotren:StopPlace:2614:,,1,ES:Euskotren:Level:Level:Minus1:,
ES:Euskotren:Place:2614_Vestibulo_H1:,,Atondoa,,"Barrio de Arteaga, 14 / Derio",43.290775,-2.886922,ES:Euskotren:Zone:2:,,3,ES:Euskotren:StopPlace:2614:,,1,ES:Euskotren:Level:Level:Minus1:,
ES:Euskotren:Place:2615_Area_A1:,,Area 1,,"Barrio de Axpe, 35 / Busturia",43.38012,-2.692974,ES:Euskotren:Zone:8:,,3,ES:Euskotren:StopPlace:2615:,,2,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2615_Vestibulo_D1:,,Atondoa,,"Barrio de Axpe, 35 / Busturia",43.38012,-2.692974,ES:Euskotren:Zone:8:,,3,ES:Euskotren:StopPlace:2615:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2615_Vestibulo_H1:,,Atondoa,,"Barrio de Axpe, 35 / Busturia",43.38012,-2.692974,ES:Euskotren:Zone:8:,,3,ES:Euskotren:StopPlace:2615:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2616_Area_A1:,,Area 1,,"Calle Geltoki, 1 bajo / Mundaka",43.408842,-2.701078,ES:Euskotren:Zone:8:,,3,ES:Euskotren:StopPlace:2616:,,2,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Place:2616_Area_A2:,,Area 2,,"Calle Geltoki, 1 bajo / Mundaka",43.408842,-2.701078,ES:Euskotren:Zone:8:,,3,ES:Euskotren:StopPlace:2616:,,2,ES:Euskotren:Level:Level:0:,
